feature,id,X,Y
C,880,33479432.75,3048001.19
F,881,33474538.03,3047921.338
D,882,33470427.53,3047952.433
C,883,33480648.48,3047978.428
F,884,33488072.09,3047800.911
A,885,33482462.2,3048009.05
A,886,33485798.16,3048125.233
F,887,33478862.01,3048043.345
C,888,33480135.25,3048102.074
C,889,33484824.85,3048071.434
F,890,33475534.02,3047977.942
H,891,33483297.09,3048066.047
I,892,33483656.14,3048261.678
H,893,33482452.74,3048283.453
F,894,33477629.5,3048187.554
F,895,33478090.78,3048176.648
E,896,33471956.93,3048316.857
E,897,33470916.08,3048249.617
C,898,33485375.71,3048189.587
E,899,33489110.69,3048010.123
F,900,33477278.09,3048221.677
D,901,33489978.14,3048123.254
D,902,33470985.17,3048434.53
C,903,33479984.16,3048449.476
E,904,33488473.33,3048324.683
F,905,33476240.76,3048240.453
F,906,33476573.39,3048120.862
D,907,33471638.12,3048190.583
F,908,33476914.5,3048261.099
I,909,33484346.94,3048441.017
C,910,33479450.76,3048360.514
F,911,33475816.91,3048184.465
F,912,33478545.62,3048305.516
E,913,33471514.84,3048454.436
F,914,33474895.87,3048182.337
F,915,33475258.54,3048202.717
I,916,33482565.52,3048524.707
C,917,33480743.43,3048383.239
E,918,33474406.86,3048455.054
E,919,33489389.16,3048472.82
E,920,33473630.61,3048325.947
C,921,33481933.24,3048209.151
A,922,33487955.76,3048542.312
C,923,33486813.44,3048466.469
D,924,33470341.44,3048447.942
D,925,33470708.87,3048597.856
C,926,33487241.87,3048372.683
C,927,33478274.56,3048604.497
C,928,33486375.41,3048507.639
C,929,33485408.02,3048601.475
C,930,33477882.65,3048611.076
C,931,33484478.49,3048724.447
C,932,33485010.83,3048525.31
A,933,33482202.04,3048612.347
E,934,33473197.57,3048531.894
E,935,33474357.57,3048700.909
B,936,33483270.4,3048659.468
F,937,33487616.5,3048312.831
C,938,33481168.84,3048564.283
C,939,33483840.67,3048632.027
C,940,33478499.8,3048781.967
C,941,33485903.19,3048698.724
F,942,33474775.02,3048856.449
H,943,33482285.78,3048847.214
I,944,33481668.78,3048620.366
B,945,33483025.29,3048810.895
H,946,33482326.9,3048960.46
C,947,33480255.02,3048746.787
F,948,33478977.61,3048587.528
C,949,33478638.43,3049003.048
C,950,33479374.73,3048872.019
E,951,33472599.75,3048634.619
H,952,33481840.2,3049175.251
C,953,33475027.88,3049093.272
I,954,33475567.49,3048878.344
C,955,33476168.54,3048960.27
E,956,33489100.84,3048913.055
E,957,33488775.93,3049014.007
B,958,33482931,3049198.711
C,959,33477100.2,3049110.905
C,960,33485638.52,3049056.649
C,961,33486360.2,3049117.928
E,962,33487984.13,3048955.611
B,963,33483809.12,3049150.373
A,964,33482011.86,3049079.085
D,965,33470553.44,3048992.421
C,966,33481119.24,3049066.679
I,967,33476613,3049014.335
C,968,33478024.39,3049074.201
C,969,33485212.95,3049198.955
C,970,33486899.86,3049124.987
F,971,33487413.34,3049060.274
C,972,33479929.57,3049087.125
C,973,33477525.5,3049061.357
D,974,33471152.08,3048985.588
E,975,33472951.59,3049148.965
D,976,33489494.1,3049059.678
E,977,33472191.49,3048943.856
D,978,33488657.66,3049434.222
C,979,33483003.09,3049476.271
B,980,33484324.65,3049221.08
E,981,33473558.66,3049140.811
D,982,33471271.44,3049408.044
H,983,33482006.42,3049576.955
F,984,33474082.46,3049278.15
A,985,33481715.26,3049227.573
C,986,33478655.58,3049518.46
C,987,33484638.69,3049279.833
E,988,33487832.96,3049389.541
H,989,33481510.79,3049473.364
C,990,33485615.95,3049487.358
I,991,33478331.88,3049653.389
I,992,33475861.17,3049392.89
A,993,33483510.14,3049651.773
C,994,33484628.7,3049716.279
C,995,33480974.18,3049530.063
F,996,33479541.11,3049326.419
C,997,33483076.83,3049704.855
C,998,33487039.11,3049659.138
C,999,33486357.95,3049609.108
E,1000,33471847.4,3049176.575
C,1001,33479868.15,3049750.257
C,1002,33474443.61,3049486.237
B,1003,33481391.44,3049660.329
H,1004,33481557.96,3049891.414
C,1005,33480607.7,3049479.052
E,1006,33472630.36,3049556.485
D,1007,33471377.82,3049772.612
C,1008,33474730.06,3049548.314
A,1009,33482424.42,3049750.088
I,1010,33481574.75,3049796.521
C,1011,33474037.42,3049665.188
I,1012,33476425.97,3049594.122
C,1013,33475105.87,3049648.228
E,1014,33471731.94,3049867.295
I,1015,33475540.7,3049533.723
C,1016,33473839.59,3049843.963
G,1017,33485982.87,3049844.932
I,1018,33477890.07,3049694.475
C,1019,33484089.74,3049886.486
C,1020,33485091.64,3049705.114
I,1021,33475687.78,3049913.422
F,1022,33473511.56,3049883.705
C,1023,33484914.69,3050049.223
C,1024,33480274.32,3049722.867
I,1025,33476779.13,3049955.092
E,1026,33488139.65,3049886.835
K,1027,33487638.15,3049997.818
G,1028,33486847.1,3050063.058
H,1029,33481921.98,3050112.362
C,1030,33479901.5,3050066.042
I,1031,33479001.56,3049543.331
I,1032,33477456.41,3050081.199
F,1033,33473146.97,3049956.957
H,1034,33480935.8,3050123.175
A,1035,33481164.31,3049925.445
H,1036,33481294.04,3050225.636
I,1037,33479272.9,3049748.136
C,1038,33485730.7,3050110.245
I,1039,33478921.22,3050053.904
I,1040,33476763.65,3050252.373
I,1041,33478545.29,3049973.34
E,1042,33488485.52,3050218.507
I,1043,33478074.39,3050173.298
A,1044,33479721.71,3050300.056
H,1045,33480759.59,3050248.984
E,1046,33472427.2,3050017.7
C,1047,33483453.17,3050183.349
C,1048,33473864.59,3050290.028
A,1049,33480591.95,3050332.421
C,1050,33474339.79,3050192.798
B,1051,33482535.02,3050202.675
C,1052,33484167.09,3050287.031
B,1053,33481729.98,3050403.334
C,1054,33484631.94,3050220.833
C,1055,33485360.78,3050306.542
I,1056,33476448,3050344.502
C,1057,33480895.45,3050563.655
K,1058,33487641.61,3050418.072
D,1059,33471122.31,3050374.609
B,1060,33482484.5,3050521.835
I,1061,33477419.23,3050433.515
C,1062,33486919.71,3050401.858
B,1063,33483363.07,3050629.829
I,1064,33476981,3050536.368
B,1065,33482935.46,3050441.297
C,1066,33474628.36,3050455.008
C,1067,33475040.07,3050367.566
I,1068,33475397.42,3050380.574
B,1069,33482154.21,3050473.306
F,1070,33473312.82,3050504.005
H,1071,33480641.59,3050547.615
E,1072,33471937.08,3050339.984
F,1073,33472726.19,3050418.961
I,1074,33475911.91,3050430.328
D,1075,33488813.83,3050208.951
C,1076,33480195.34,3050480.673
I,1077,33477686.34,3050637.156
I,1078,33476228.35,3050645.992
I,1079,33478809.84,3050497.937
C,1080,33486528.58,3050537.124
C,1081,33484085.3,3050650.814
A,1082,33480562.74,3050660.797
I,1083,33476561.92,3050713.888
I,1084,33478434.92,3050565.705
F,1085,33473807.81,3050627.106
I,1086,33479377.74,3050711.189
C,1087,33484701.7,3050744.093
I,1088,33476932.5,3050776.805
B,1089,33481699.02,3050723.93
F,1090,33474211.23,3050802.77
C,1091,33480290.17,3050866.752
C,1092,33486006.53,3050620.246
I,1093,33477229,3050878.008
E,1094,33487157.3,3050837.05
I,1095,33479071.63,3050932.084
D,1096,33471168.7,3050827.362
B,1097,33480025.17,3051157.564
E,1098,33487930.84,3050740.525
E,1099,33488520.84,3050773.954
F,1100,33485013.05,3051016.457
A,1101,33481280.81,3050842.989
C,1102,33477569.81,3051016.821
C,1103,33482499.42,3050885.072
C,1104,33481777.75,3051023.979
I,1105,33478337.93,3050979.775
I,1106,33475623.02,3050936.964
I,1107,33475048.31,3050965.262
I,1108,33476326.58,3051096.908
C,1109,33485485.01,3050882.912
I,1110,33475980.37,3051088.588
C,1111,33486329.59,3050952.509
C,1112,33479759.33,3051237.402
A,1113,33481481.68,3051284.579
H,1114,33481798.06,3051309.305
E,1115,33473344.39,3051041.042
E,1116,33472619.07,3051002.099
C,1117,33485856.88,3051163.044
E,1118,33487601.97,3051073.35
C,1119,33484439.07,3051136.31
C,1120,33482956.99,3051153.616
I,1121,33474632.73,3051141.436
D,1122,33471589.65,3051136.701
F,1123,33474126.15,3051157.749
B,1124,33480325.06,3051415.446
F,1125,33486877.07,3051250.214
I,1126,33476900.77,3051218.337
D,1127,33488304.11,3051222.492
C,1128,33482556.96,3051420.533
C,1129,33478622.29,3051343.287
C,1130,33483488.13,3051107.948
C,1131,33475628.6,3051405.881
I,1132,33479271.91,3051460.834
C,1133,33483890,3051290.07
C,1134,33474869.52,3051492.739
I,1135,33477591.78,3051345.58
C,1136,33476185.99,3051480.872
F,1137,33485134.62,3051382.731
B,1138,33481445.55,3051520.236
I,1139,33477930.33,3051502.716
E,1140,33473120.78,3051604.713
C,1141,33476902.04,3051547.229
B,1142,33482046.24,3051576.589
C,1143,33475282.7,3051462.907
F,1144,33485991.51,3051586.876
A,1145,33480439.52,3051559.355
I,1146,33474259.77,3051569.757
D,1147,33473687.85,3051670.373
F,1148,33486595.18,3051575.792
C,1149,33475821.61,3051786.829
D,1150,33472179.58,3051505.979
C,1151,33478865.33,3051764.543
C,1152,33484643.73,3051599.983
A,1153,33479822.05,3051744.418
E,1154,33487433.57,3051620.998
B,1155,33482575.86,3051751.23
C,1156,33481728.06,3051862.467
A,1157,33480042.81,3051631.815
A,1158,33480922.72,3051918.483
E,1159,33474976.21,3051804.84
C,1160,33476321.55,3051816.262
C,1161,33479697.03,3051967.292
F,1162,33485326.5,3051838.488
C,1163,33478597.9,3051890.004
B,1164,33480314.98,3052101.048
D,1165,33472495.28,3051934.362
C,1166,33481890.91,3052017.747
B,1167,33483218.17,3051870.532
C,1168,33478358.43,3051904.03
C,1169,33482411.74,3052050.88
H,1170,33479630.78,3052155.572
C,1171,33478108.4,3051996.964
A,1172,33481328.2,3051786.505
B,1173,33483682.21,3052022.441
C,1174,33476165.85,3052110.604
C,1175,33479473.48,3051994.288
F,1176,33485284.24,3052117.3
D,1177,33487806.5,3052018.231
E,1178,33474765.31,3052082.617
H,1179,33480017.68,3052254.171
E,1180,33474070.02,3052143.934
C,1181,33476834.21,3051997.556
F,1182,33485072.73,3052242.831
C,1183,33479116.5,3051970.013
F,1184,33475394.01,3052101.709
H,1185,33480526.81,3052260.243
H,1186,33479796.28,3052426.068
C,1187,33475706.71,3052209.474
B,1188,33477885.68,3052182.53
E,1189,33487153.96,3052106.51
E,1190,33473684.59,3052217.016
I,1191,33478524.99,3052328.12
E,1192,33486550.78,3052143.133
B,1193,33484126.96,3052036.419
C,1194,33477148.84,3052095.76
B,1195,33484592.21,3052157.22
C,1196,33479134.26,3052327.419
F,1197,33485686.55,3051996.261
H,1198,33479773.01,3052567.335
D,1199,33487289.01,3052473.474
B,1200,33480388.88,3052451.914
I,1201,33478573.5,3052495.778
C,1202,33477444.04,3052183.61
B,1203,33481326.61,3052482.991
B,1204,33480895.82,3052273.475
E,1205,33486101.53,3052342.663
I,1206,33481981.55,3052372.834
C,1207,33476630.08,3052446.376
A,1208,33484823.59,3052579.292
F,1209,33485417,3052591.218
B,1210,33478191.89,3052554.452
C,1211,33481563.43,3052415.369
C,1212,33483271.49,3052496.179
H,1213,33478471.79,3052713.212
F,1214,33474798.84,3052537.07
H,1215,33478384.39,3052902.36
H,1216,33479497.47,3052851.733
C,1217,33476413.2,3052629.965
C,1218,33482827.44,3052444.82
H,1219,33477181.97,3052901.156
C,1220,33483663.54,3052653.374
H,1221,33479522.95,3052964.254
B,1222,33480261.3,3052775.515
C,1223,33477446.56,3052700.814
E,1224,33486517.94,3052810.034
B,1225,33481291.98,3052813.462
B,1226,33479617.36,3053060.027
B,1227,33479225.81,3053098.468
C,1228,33475198.98,3052865.13
C,1229,33482359.72,3052679.167
C,1230,33484331.98,3052800.698
H,1231,33478476.1,3053147.409
C,1232,33475751.51,3052904.535
C,1233,33477811.15,3052888.046
C,1234,33476436.04,3052940.286
C,1235,33478058.32,3052900.798
H,1236,33476716.63,3053218.64
C,1237,33476084.02,3052870.874
C,1238,33477107.14,3053039.006
H,1239,33478260.29,3053253.456
F,1240,33485002.76,3053028.194
F,1241,33485667.05,3052952.786
C,1242,33481978.85,3053063.384
C,1243,33474996.4,3053148.602
C,1244,33483860.22,3053042.728
E,1245,33487895.27,3053101.436
C,1246,33475686.45,3053267.079
C,1247,33477434.85,3053234.96
D,1248,33488086.91,3052768.036
B,1249,33481049.13,3053104.379
C,1250,33476290.13,3053324.325
B,1251,33480102.97,3053147.341
C,1252,33484540.87,3053123.346
H,1253,33478079.6,3053412.97
C,1254,33477943.07,3053326.959
F,1255,33486074.4,3053250.721
B,1256,33479753.15,3053399.105
B,1257,33477475.46,3053505.158
A,1258,33479045.55,3053422.61
C,1259,33482840.04,3053198.009
H,1260,33478222.64,3053476.083
E,1261,33487043.29,3053190.02
I,1262,33476585.68,3053487.874
C,1263,33483332.1,3053335.713
A,1264,33478018.52,3053663.183
H,1265,33478851.42,3053245.289
C,1266,33476027.83,3053601.632
C,1267,33484093.95,3053466.511
C,1268,33480816.78,3053383.934
B,1269,33481511.39,3053333.07
C,1270,33485495.72,3053622.292
C,1271,33482832.36,3053652.623
C,1272,33475528.48,3053513.013
B,1273,33480657.5,3053663.985
B,1274,33479875.52,3053672.592
E,1275,33488364.9,3053385.956
C,1276,33477667.01,3053836.591
D,1277,33487435.26,3053124.387
I,1278,33476730.47,3053639.634
C,1279,33484906.02,3053553.814
A,1280,33478546.84,3053436.265
I,1281,33476110.41,3053854.466
C,1282,33477988.64,3053867.949
C,1283,33483729.56,3053763.113
A,1284,33476019.98,3053965.672
C,1285,33483227.07,3053861.451
H,1286,33478317.18,3053957.328
E,1287,33486399.14,3053715.055
C,1288,33482305.75,3053624.605
C,1289,33477428.76,3054088.481
C,1290,33476980.3,3053867.925
C,1291,33477159.63,3054361.732
F,1292,33485693.75,3053954.645
C,1293,33484428.39,3053915.19
C,1294,33478336.28,3054130.608
C,1295,33480088.39,3054005.39
B,1296,33478194.82,3054296.987
B,1297,33478858.19,3053904.562
B,1298,33481629.38,3053845.587
B,1299,33481902.39,3054054.023
E,1300,33487398.01,3054155.967
E,1301,33486818.79,3053978.813
C,1302,33476545.04,3054171.434
C,1303,33482701.87,3054122.494
B,1304,33481023.75,3054040.873
C,1305,33477478.55,3054368.619
C,1306,33484996.06,3054187.614
C,1307,33483499.32,3054229.143
C,1308,33479168.55,3054293.945
F,1309,33486096.77,3054337.116
D,1310,33488761.9,3054027.038
B,1311,33480656.44,3054279.918
C,1312,33476283.1,3054260.885
C,1313,33478725.62,3054368.529
C,1314,33478322.86,3054476.4
E,1315,33488501.15,3054354.11
C,1316,33479566.67,3054251.713
C,1317,33479122.49,3054619.737
C,1318,33482974.39,3054509.619
C,1319,33476356.42,3054547.099
C,1320,33480228.97,3054439.087
C,1321,33476760.1,3054581.99
C,1322,33477306.65,3054623.764
C,1323,33484804.61,3054595.013
E,1324,33488030,3054265.053
C,1325,33487497.81,3054623.38
F,1326,33485512.19,3054570.688
H,1327,33476894.72,3054850.344
C,1328,33477032.5,3054600.129
B,1329,33482275.87,3054520.275
C,1330,33483804.39,3054491.537
C,1331,33484146.2,3054445.731
B,1332,33481688.98,3054620.519
C,1333,33479766.13,3054731.056
A,1334,33480233.6,3054821.888
C,1335,33481215.79,3054710.008
E,1336,33486406.15,3054673.495
C,1337,33484449.62,3054910.805
C,1338,33476513.21,3054928.212
B,1339,33476762.77,3055111.683
C,1340,33483266.08,3054884.265
B,1341,33482688.07,3055028.697
D,1342,33489700.25,3055092.354
C,1343,33480945.36,3054939.26
H,1344,33477079.44,3055157.136
E,1345,33487039.21,3054827.594
B,1346,33482086.58,3055066.654
F,1347,33487522.39,3055185.462
C,1348,33483802.83,3055241.571
E,1349,33488421.57,3055085.112
F,1350,33485643.42,3055110.116
C,1351,33480010.73,3055188.704
C,1352,33484866.53,3055238.906
C,1353,33480457.77,3055149.973
E,1354,33488931.67,3054990.448
C,1355,33481699.69,3055372.709
E,1356,33489313.4,3055356.112
B,1357,33482459.6,3055426.843
F,1358,33486287.13,3055153.798
F,1359,33487971.05,3055329.649
C,1360,33480648.93,3055487.061
C,1361,33481188.83,3055482.9
F,1362,33486813.77,3055477.952
C,1363,33483339.21,3055443.885
C,1364,33484464.47,3055429.914
C,1365,33482724.56,3055632.729
C,1366,33485075.71,3055663.545
C,1367,33485500.39,3055667.252
F,1368,33488163.32,3055836.615
C,1369,33485970.98,3055862.807
F,1370,33487517.35,3055876.503
C,1371,33481945.17,3055909.281
E,1372,33488992.92,3055892.267
C,1373,33486483.25,3056088.816
C,1374,33482828.4,3055940.666
C,1375,33481457.65,3056109.336
C,1376,33480891.8,3056036.032
C,1377,33487015.95,3056033.243
C,1378,33482276.05,3056305.276
C,1379,33487388.21,3056406.429
C,1380,33487965.08,3056443.602
F,1381,33488561.55,3056470.085
C,1382,33481460.76,3056691.058
C,1383,33481930.04,3056622.14
F,1384,33482441.5,3056852.729
C,1385,33488110.47,3056916.673
C,1386,33480963.94,3056886.325
I,1387,33477261.13,3049740.67
B,1388,33485050.27,3047073.901
E,1389,33488410.39,3049057.963
F,1390,33472829.5,3106522.789
E,1391,33471638.62,3106624.139
C,1392,33473195.44,3106473.214
L,1393,33472421.9,3106545.042
C,1394,33472884.37,3106779.041
E,1395,33471094.49,3107023.818
E,1396,33472263.39,3107049.275
E,1397,33471762.97,3107196.972
J,1398,33476405.5,3074533.506
G,1399,33470567.37,3074927.972
J,1400,33476834.97,3075138.849
G,1401,33471376.67,3075165.429
G,1402,33471120.22,3075244.109
J,1403,33477015.73,3075340.555
G,1404,33470772.11,3075404.92
G,1405,33470683.26,3075145.183
E,1406,33475207.84,3075218.381
G,1407,33470196.62,3075359.599
G,1408,33471407.99,3075518.262
I,1409,33470693.78,3075616.235
E,1410,33474788,3075329.601
E,1411,33475750.27,3075198.208
A,1412,33469109.1,3075739.608
J,1413,33477342.16,3075639.416
I,1414,33470548.09,3075759.442
I,1415,33471148.57,3075769.699
B,1416,33469934.81,3075577.373
E,1417,33476115.13,3075552.144
B,1418,33470295.46,3075889.688
I,1419,33469385.47,3075877.193
B,1420,33470985.14,3075953.694
I,1421,33469913.27,3075883.963
I,1422,33470491.52,3076029.743
F,1423,33472154.58,3075621.381
A,1424,33468915.89,3075877.991
F,1425,33475249.15,3075817.546
I,1426,33469370.45,3076077.207
I,1427,33469081.84,3076059.199
B,1428,33469932.66,3076289.682
F,1429,33474330.4,3075493.13
I,1430,33468454.63,3076343.006
F,1431,33473605.77,3075909.622
C,1432,33466488.11,3076296.593
B,1433,33470327.95,3076454.452
E,1434,33476430.28,3076161.484
B,1435,33470380.31,3076233.77
B,1436,33469936.09,3076264.65
F,1437,33473118.59,3075995.051
B,1438,33468071.23,3076459.506
C,1439,33471856.4,3075938.067
I,1440,33469249.79,3076381.533
F,1441,33474736.2,3076136.876
C,1442,33471611.75,3076116.639
C,1443,33467968.09,3076559.962
F,1444,33474409.5,3076127.459
F,1445,33474028.6,3075860.046
C,1446,33472313.68,3076002.729
C,1447,33473905.28,3076350.741
E,1448,33476164.6,3076377.969
I,1449,33469551.56,3076560.064
I,1450,33469153.88,3076732.611
C,1451,33471223.18,3076323.201
F,1452,33475014.74,3076585.088
C,1453,33472725.95,3076143.768
I,1454,33468488.63,3076810.027
B,1455,33468311.9,3076597.472
E,1456,33475661.23,3076428.237
J,1457,33478558.81,3076469.349
C,1458,33467826.96,3076764.873
C,1459,33466622.9,3076621.145
C,1460,33473551.05,3076525.018
B,1461,33468629.75,3076581.118
C,1462,33470776.51,3076563.708
I,1463,33467548.89,3076726.349
C,1464,33466430.61,3076752.436
B,1465,33468468.41,3076954.048
C,1466,33472867.64,3076757.787
C,1467,33466940.99,3076707.932
C,1468,33467343.65,3076844.565
C,1469,33469450.99,3076907.77
B,1470,33471625.18,3076704.395
B,1471,33469132.95,3077083.465
J,1472,33479467.63,3077123.096
C,1473,33473173.02,3076955.812
C,1474,33469976.75,3076817.863
C,1475,33472166.41,3076782.751
E,1476,33475685.26,3076988.782
I,1477,33468203.19,3077084.368
C,1478,33470785.14,3076989.005
C,1479,33470347.89,3076803.019
B,1480,33469127.2,3077200.216
F,1481,33466114.84,3077010.199
J,1482,33478720.87,3076982.684
C,1483,33466822.63,3076989.387
F,1484,33475075.39,3077056.658
C,1485,33466631.32,3077194.329
C,1486,33471116.16,3077091.211
C,1487,33471442.24,3077217.053
I,1488,33467815.87,3077260.387
J,1489,33476840.81,3077255.434
C,1490,33467378.97,3077260.221
J,1491,33479583.5,3077458.38
B,1492,33469942.2,3077308.757
I,1493,33470817.13,3077417.974
J,1494,33476353.54,3077358.268
B,1495,33473603.62,3077217.451
F,1496,33474440.82,3077047.495
E,1497,33479069.47,3077402.312
E,1498,33478241.54,3077448.128
B,1499,33469661.69,3077462.64
J,1500,33477550.9,3077289.411
B,1501,33470490.1,3077373.632
B,1502,33470270.21,3077512.896
C,1503,33466349.95,3077432.146
F,1504,33474150.45,3077236.83
